mixed_file,clean_file,noise_file,noise_category,target_snr_db,actual_snr_db,sample_rate,duration_seconds
mixed_0551.wav,book_00002_chp_0005_reader_11980_8_seg_1_seg3.wav,typing_Freesound_validated_377138_1.wav,typing,20,20.0,48000,1.197
mixed_0552.wav,book_00002_chp_0005_reader_11980_15_seg_0_seg1.wav,typing_Freesound_validated_79711_13.wav,typing,10,10.0,48000,2.368
mixed_0553.wav,book_00002_chp_0005_reader_11980_4_seg_1_seg1.wav,typing_Freesound_validated_79711_0.wav,typing,20,20.0,48000,2.672
mixed_0554.wav,book_00028_chp_0031_reader_05303_4_seg_1_seg1.wav,typing_Freesound_validated_463430_1.wav,typing,20,20.0,48000,3.28
mixed_0555.wav,book_00028_chp_0031_reader_05303_55_seg_2_seg1.wav,typing_Freesound_validated_344138_0.wav,typing,-5,-5.0,48000,2.128
mixed_0556.wav,book_00007_chp_0008_reader_01326_47_seg_1_seg1.wav,door_Freesound_validated_50705_1.wav,door,15,15.0,48000,4.72
mixed_0557.wav,book_00028_chp_0031_reader_05303_7_seg_0_seg3.wav,typing_Freesound_validated_334458_1.wav,typing,10,10.0,48000,1.552
mixed_0558.wav,book_00028_chp_0038_reader_05919_11_seg_2_seg1.wav,door_Freesound_validated_79705_0.wav,door,10,10.0,48000,1.168
mixed_0559.wav,book_00028_chp_0031_reader_05303_19_seg_0_seg2.wav,door_Freesound_validated_148944_0.wav,door,5,5.0,48000,5.664
mixed_0560.wav,book_00028_chp_0031_reader_05303_27_seg_2_seg1.wav,door_Freesound_validated_52067_0.wav,door,0,-0.0,48000,1.424
mixed_0561.wav,book_00025_chp_0019_reader_04069_8_seg_2_seg1.wav,squeak_squeakyChair_Freesound_validated_416319_1.wav,squeakyChair,5,5.0,48000,1.216
mixed_0563.wav,book_00025_chp_0019_reader_04069_38_seg_2_seg2.wav,typing_Freesound_validated_91264_0.wav,typing,10,10.0,48000,1.488
mixed_0564.wav,book_00028_chp_0038_reader_05919_9_seg_0_seg1.wav,typing_Freesound_validated_65410_6.wav,typing,-5,-5.0,48000,9.36
mixed_0565.wav,book_00026_chp_0039_reader_04408_0_seg_1_seg2.wav,typing_Freesound_validated_361479_2.wav,typing,5,5.0,48000,4.4
mixed_0566.wav,book_00007_chp_0008_reader_01326_59_seg_1_seg1.wav,typing_Freesound_validated_399823_2.wav,typing,10,10.0,48000,2.4
mixed_0567.wav,book_00028_chp_0031_reader_05303_38_seg_2_seg2.wav,door_Freesound_validated_79251_3.wav,door,20,20.0,48000,3.248
mixed_0568.wav,book_00028_chp_0031_reader_05303_18_seg_0_seg1.wav,typing_Freesound_validated_399603_12.wav,typing,10,10.0,48000,2.64
mixed_0569.wav,book_00028_chp_0031_reader_05303_51_seg_0_seg1.wav,door_Freesound_validated_186227_5.wav,door,0,0.0,48000,4.32
mixed_0570.wav,book_00025_chp_0019_reader_04069_16_seg_0_seg1.wav,typing_Freesound_validated_259498_1.wav,typing,-5,-5.0,48000,1.232
mixed_0571.wav,book_00026_chp_0039_reader_04408_42_seg_2_seg1.wav,typing_Freesound_validated_450282_6.wav,typing,20,20.0,48000,4.208
mixed_0572.wav,book_00025_chp_0019_reader_04069_12_seg_2_seg1.wav,typing_Freesound_validated_343042_3.wav,typing,15,15.0,48000,3.056
mixed_0573.wav,book_00002_chp_0005_reader_11980_18_seg_2_seg3.wav,squeak_squeakyChair_Freesound_validated_452631_35.wav,squeakyChair,10,10.0,48000,2.848
mixed_0574.wav,book_00026_chp_0039_reader_04408_13_seg_0_seg1.wav,typing_Freesound_validated_242177_6.wav,typing,0,0.0,48000,6.912
mixed_0575.wav,book_00028_chp_0031_reader_05303_1_seg_0_seg2.wav,door_Freesound_validated_154373_1.wav,door,15,15.0,48000,5.28
mixed_0576.wav,book_00026_chp_0039_reader_04408_44_seg_2_seg1.wav,typing_Freesound_validated_376934_13.wav,typing,5,5.0,48000,1.184
mixed_0577.wav,book_00028_chp_0038_reader_05919_4_seg_0_seg1.wav,typing_Freesound_validated_210079_11.wav,typing,15,15.0,48000,4.048
mixed_0578.wav,book_00025_chp_0019_reader_04069_25_seg_1_seg2.wav,copy-machine_Freesound_validated_425222_7.wav,copy-machine,10,10.0,48000,8.333
mixed_0579.wav,book_00002_chp_0005_reader_11980_16_seg_2_seg4.wav,squeak_squeakyChair_Freesound_validated_442366_0.wav,squeakyChair,15,15.0,48000,2.592
mixed_0580.wav,book_00028_chp_0015_reader_08897_0_seg_2_seg1.wav,typing_Freesound_validated_383677_1.wav,typing,20,20.0,48000,3.184
mixed_0582.wav,book_00028_chp_0031_reader_05303_75_seg_0_seg1.wav,squeak_squeakyChair_Freesound_validated_452632_30.wav,squeakyChair,0,0.0,48000,6.4
mixed_0583.wav,book_00026_chp_0039_reader_04408_13_seg_2_seg2.wav,typing_Freesound_validated_52051_1.wav,typing,5,5.0,48000,5.597
mixed_0584.wav,book_00028_chp_0031_reader_05303_0_seg_2_seg2.wav,typing_Freesound_validated_399603_65.wav,typing,20,20.0,48000,2.752
mixed_0585.wav,book_00028_chp_0031_reader_05303_40_seg_2_seg1.wav,squeak_squeakyChair_Freesound_validated_446006_1.wav,squeakyChair,5,5.0,48000,8.736
mixed_0586.wav,book_00008_chp_0146_reader_07907_1_seg_1_seg3.wav,door_Freesound_validated_116133_1.wav,door,15,15.0,48000,2.288
mixed_0587.wav,book_00028_chp_0038_reader_05919_7_seg_0_seg1.wav,typing_Freesound_validated_432785_8.wav,typing,20,20.0,48000,7.808
mixed_0588.wav,book_00028_chp_0031_reader_05303_67_seg_0_seg1.wav,door_Freesound_validated_165933_5.wav,door,-5,-5.0,48000,8.704
mixed_0589.wav,book_00008_chp_0146_reader_07907_2_seg_2_seg1.wav,squeak_squeakyChair_Freesound_validated_414083_10.wav,squeakyChair,10,10.0,48000,1.232
mixed_0590.wav,book_00002_chp_0005_reader_11980_19_seg_2_seg1.wav,door_Freesound_validated_153363_0.wav,door,10,10.0,48000,3.008
mixed_0591.wav,book_00026_chp_0039_reader_04408_11_seg_0_seg1.wav,door_Freesound_validated_49763_2.wav,door,15,15.0,48000,3.184
mixed_0592.wav,book_00025_chp_0019_reader_04069_10_seg_1_seg2.wav,door_Freesound_validated_144069_3.wav,door,10,10.0,48000,3.629
mixed_0593.wav,book_00028_chp_0015_reader_08897_4_seg_2_seg1.wav,door_Freesound_validated_193855_0.wav,door,0,0.0,48000,4.528
mixed_0594.wav,book_00028_chp_0015_reader_08897_77_seg_0_seg1.wav,typing_Freesound_validated_164687_1.wav,typing,20,20.0,48000,10.256
mixed_0595.wav,book_00008_chp_0146_reader_07907_1_seg_1_seg1.wav,squeak_squeakyChair_Freesound_validated_461183_0.wav,squeakyChair,5,5.0,48000,2.048
mixed_0596.wav,book_00028_chp_0015_reader_08897_64_seg_2_seg1.wav,typing_Freesound_validated_443971_1.wav,typing,15,15.0,48000,5.008
mixed_0597.wav,book_00028_chp_0031_reader_05303_37_seg_1_seg1.wav,squeak_squeakyChair_Freesound_validated_414106_0.wav,squeakyChair,20,20.0,48000,3.456
mixed_0598.wav,book_00028_chp_0038_reader_05919_26_seg_1_seg1.wav,door_Freesound_validated_110310_25.wav,door,10,10.0,48000,7.152
mixed_0599.wav,book_00028_chp_0038_reader_05919_20_seg_2_seg1.wav,typing_Freesound_validated_445475_0.wav,typing,20,20.0,48000,1.968
mixed_0600.wav,book_00002_chp_0005_reader_11980_6_seg_2_seg1.wav,door_Freesound_validated_154753_0.wav,door,0,0.0,48000,2.4
mixed_0602.wav,book_00002_chp_0005_reader_11980_20_seg_2_seg2.wav,door_Freesound_validated_181140_1.wav,door,15,15.0,48000,1.28
mixed_0603.wav,book_00026_chp_0039_reader_04408_31_seg_1_seg1.wav,typing_Freesound_validated_450282_10.wav,typing,0,0.0,48000,6.8
mixed_0605.wav,book_00002_chp_0005_reader_11980_14_seg_0_seg3.wav,squeak_squeakyChair_Freesound_validated_452632_19.wav,squeakyChair,10,10.0,48000,2.477
mixed_0606.wav,book_00002_chp_0005_reader_11980_19_seg_1_seg1.wav,door_Freesound_validated_62531_4.wav,door,-5,-5.0,48000,1.728
mixed_0607.wav,book_00008_chp_0146_reader_07907_6_seg_2_seg2.wav,typing_Freesound_validated_344138_3.wav,typing,10,10.0,48000,2.0
mixed_0608.wav,book_00028_chp_0031_reader_05303_82_seg_2_seg1.wav,door_Freesound_validated_200981_0.wav,door,5,5.0,48000,9.264
mixed_0609.wav,book_00028_chp_0015_reader_08897_60_seg_1_seg1.wav,typing_Freesound_validated_65410_14.wav,typing,5,5.0,48000,3.712
mixed_0610.wav,book_00026_chp_0039_reader_04408_32_seg_0_seg2.wav,door_Freesound_validated_162531_0.wav,door,15,15.0,48000,4.077
mixed_0611.wav,book_00028_chp_0031_reader_05303_73_seg_0_seg1.wav,typing_Freesound_validated_353510_18.wav,typing,15,15.0,48000,6.112
mixed_0612.wav,book_00002_chp_0005_reader_11980_20_seg_2_seg1.wav,door_Freesound_validated_168446_4.wav,door,15,15.0,48000,1.2
mixed_0613.wav,book_00028_chp_0031_reader_05303_0_seg_2_seg1.wav,door_Freesound_validated_41463_1.wav,door,0,0.0,48000,1.792
mixed_0614.wav,book_00007_chp_0008_reader_01326_1_seg_1_seg1.wav,door_Freesound_validated_176338_2.wav,door,0,-0.0,48000,1.072
mixed_0615.wav,book_00028_chp_0031_reader_05303_68_seg_0_seg2.wav,door_Freesound_validated_110310_1.wav,door,15,15.0,48000,3.12
mixed_0616.wav,book_00028_chp_0031_reader_05303_39_seg_0_seg1.wav,door_Freesound_validated_193860_0.wav,door,0,-0.0,48000,1.2
mixed_0617.wav,book_00002_chp_0005_reader_11980_13_seg_1_seg2.wav,door_Freesound_validated_52289_0.wav,door,5,5.0,48000,3.12
mixed_0618.wav,book_00026_chp_0039_reader_04408_0_seg_1_seg1.wav,door_Freesound_validated_112354_0.wav,door,15,15.0,48000,3.136
mixed_0619.wav,book_00028_chp_0038_reader_05919_17_seg_2_seg2.wav,door_Freesound_validated_11582_0.wav,door,0,0.0,48000,7.056
mixed_0621.wav,book_00028_chp_0015_reader_08897_54_seg_1_seg1.wav,door_Freesound_validated_202515_12.wav,door,15,15.0,48000,4.912
mixed_0622.wav,book_00002_chp_0005_reader_11980_5_seg_2_seg2.wav,squeak_squeakyChair_Freesound_validated_447467_16.wav,squeakyChair,20,20.0,48000,2.56
mixed_0623.wav,book_00028_chp_0031_reader_05303_0_seg_2_seg3.wav,door_Freesound_validated_125958_0.wav,door,-5,-5.0,48000,1.584
mixed_0624.wav,book_00002_chp_0005_reader_11980_4_seg_2_seg1.wav,typing_Freesound_validated_400699_1.wav,typing,5,5.0,48000,2.784
mixed_0625.wav,book_00028_chp_0038_reader_05919_6_seg_0_seg1.wav,door_Freesound_validated_110310_0.wav,door,10,10.0,48000,1.744
mixed_0626.wav,book_00028_chp_0015_reader_08897_28_seg_2_seg1.wav,typing_Freesound_validated_345921_3.wav,typing,15,15.0,48000,10.333
mixed_0627.wav,book_00025_chp_0019_reader_04069_17_seg_0_seg1.wav,door_Freesound_validated_146342_0.wav,door,-5,-5.0,48000,10.333
mixed_0628.wav,book_00008_chp_0146_reader_07907_10_seg_0_seg3.wav,door_Freesound_validated_62454_4.wav,door,5,5.0,48000,2.144
mixed_0629.wav,book_00028_chp_0038_reader_05919_30_seg_0_seg1.wav,typing_Freesound_validated_210079_12.wav,typing,5,5.0,48000,7.888
mixed_0630.wav,book_00028_chp_0015_reader_08897_33_seg_0_seg1.wav,door_Freesound_validated_79704_1.wav,door,10,10.0,48000,1.456
mixed_0631.wav,book_00028_chp_0038_reader_05919_4_seg_2_seg1.wav,typing_Freesound_validated_466860_2.wav,typing,20,20.0,48000,3.6
mixed_0632.wav,book_00008_chp_0146_reader_07907_1_seg_0_seg1.wav,squeak_squeakyChair_Freesound_validated_433977_8.wav,squeakyChair,10,10.0,48000,1.056
mixed_0633.wav,book_00000_chp_0009_reader_06709_15_seg_2_seg2.wav,squeak_squeakyChair_Freesound_validated_419444_1.wav,squeakyChair,10,10.0,48000,8.752
mixed_0634.wav,book_00026_chp_0039_reader_04408_19_seg_1_seg1.wav,typing_Freesound_validated_339953_2.wav,typing,20,20.0,48000,8.272
mixed_0635.wav,book_00028_chp_0031_reader_05303_9_seg_1_seg4.wav,door_Freesound_validated_197742_0.wav,door,0,0.0,48000,1.12
mixed_0637.wav,book_00025_chp_0019_reader_04069_21_seg_1_seg1.wav,squeak_squeakyChair_Freesound_validated_468121_0.wav,squeakyChair,10,10.0,48000,5.888
mixed_0638.wav,book_00028_chp_0031_reader_05303_25_seg_0_seg1.wav,door_Freesound_validated_66397_0.wav,door,20,20.0,48000,8.56
mixed_0639.wav,book_00028_chp_0038_reader_05919_5_seg_2_seg1.wav,door_Freesound_validated_123082_1.wav,door,5,5.0,48000,5.952
mixed_0640.wav,book_00008_chp_0146_reader_07907_7_seg_2_seg2.wav,door_Freesound_validated_188063_1.wav,door,-5,-5.0,48000,3.024
mixed_0641.wav,book_00028_chp_0031_reader_05303_76_seg_1_seg1.wav,typing_Freesound_validated_343042_6.wav,typing,20,20.0,48000,7.072
mixed_0642.wav,book_00002_chp_0005_reader_11980_0_seg_1_seg1.wav,door_Freesound_validated_171084_14.wav,door,5,5.0,48000,4.704
mixed_0643.wav,book_00028_chp_0038_reader_05919_15_seg_2_seg1.wav,typing_Freesound_validated_237612_5.wav,typing,0,0.0,48000,7.248
mixed_0644.wav,book_00028_chp_0031_reader_05303_53_seg_2_seg1.wav,door_Freesound_validated_147309_0.wav,door,20,20.0,48000,3.2
mixed_0645.wav,book_00025_chp_0019_reader_04069_28_seg_0_seg1.wav,typing_Freesound_validated_65410_8.wav,typing,15,15.0,48000,6.176
mixed_0646.wav,book_00025_chp_0019_reader_04069_20_seg_2_seg2.wav,typing_Freesound_validated_432785_10.wav,typing,10,10.0,48000,1.84
mixed_0647.wav,book_00002_chp_0005_reader_11980_4_seg_2_seg2.wav,typing_Freesound_validated_450281_5.wav,typing,20,20.0,48000,2.784
mixed_0648.wav,book_00002_chp_0005_reader_11980_10_seg_0_seg2.wav,typing_Freesound_validated_155574_0.wav,typing,0,0.0,48000,2.912
mixed_0649.wav,book_00002_chp_0005_reader_11980_10_seg_1_seg1.wav,door_Freesound_validated_110310_6.wav,door,20,20.0,48000,2.416
mixed_0650.wav,book_00028_chp_0031_reader_05303_25_seg_2_seg2.wav,typing_Freesound_validated_399603_66.wav,typing,15,15.0,48000,5.152
mixed_0651.wav,book_00028_chp_0031_reader_05303_9_seg_2_seg2.wav,typing_Freesound_validated_467187_0.wav,typing,-5,-5.0,48000,6.736
mixed_0652.wav,book_00002_chp_0005_reader_11980_3_seg_1_seg1.wav,door_Freesound_validated_168446_8.wav,door,0,-0.0,48000,6.144
mixed_0653.wav,book_00028_chp_0031_reader_05303_70_seg_1_seg2.wav,typing_Freesound_validated_344138_6.wav,typing,10,10.0,48000,3.344
mixed_0654.wav,book_00002_chp_0005_reader_11980_7_seg_0_seg2.wav,door_Freesound_validated_182748_0.wav,door,15,15.0,48000,2.48
mixed_0655.wav,book_00007_chp_0008_reader_01326_48_seg_1_seg1.wav,typing_Freesound_validated_181264_1.wav,typing,10,10.0,48000,5.136
mixed_0656.wav,book_00025_chp_0019_reader_04069_23_seg_1_seg2.wav,squeak_squeakyChair_Freesound_validated_433977_5.wav,squeakyChair,-5,-5.0,48000,7.453
mixed_0657.wav,book_00025_chp_0019_reader_04069_38_seg_1_seg3.wav,typing_Freesound_validated_138283_3.wav,typing,10,10.0,48000,1.28
mixed_0658.wav,book_00026_chp_0039_reader_04408_17_seg_0_seg3.wav,door_Freesound_validated_112347_1.wav,door,20,20.0,48000,5.821
mixed_0659.wav,book_00000_chp_0009_reader_06709_8_seg_2_seg1.wav,typing_Freesound_validated_363701_0.wav,typing,15,15.0,48000,10.333
mixed_0660.wav,book_00002_chp_0005_reader_11980_8_seg_2_seg2.wav,typing_Freesound_validated_321492_4.wav,typing,5,5.0,48000,2.896
mixed_0661.wav,book_00028_chp_0038_reader_05919_6_seg_1_seg1.wav,door_Freesound_validated_79688_3.wav,door,0,0.0,48000,10.333
